post_title,post_content,post_status,tags,category,sub_category,sub_category_description
Seeking Virtual Help,"If you are unsure of how to practice meditation, you can seek help from the hundreds of applications available at your disposal. Some apps will even provide you with guided meditation sessions that help you understand the practice better. Don’t aim big at the very beginning, start small and be patient with yourself. You are sure to get there, just give yourself some time and practice regularly.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Unwinding with a Hobby,"A hobby is a surefire way of keeping yourself occupied and entertained. Doing something you like is the very basis of staying motivated and happy. This is because you are investing time in a favoured activity, which helps you release the tension you are holding on to. Plus, it is a great way of spending time with your family. Pick a board game if you can’t agree on a hobby!",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Sticking to a Routine,"This can bring a sense of control to your daily life, which is a feeling we all thrive on. Hence, the simplest of things that go the way you have decided will bring you peace. Maintain a schedule and try sticking to it to help put your days into perspective. Schedules also increase productivity by helping your mind stick to the task at hand.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Reaching Out to People,"Although absolutely necessary, social distancing can make you feel like you have got no one, and that thought can provoke many distasteful emotions. The simple act of keeping in touch with your loved ones can help you steer away from these bouts of loneliness. Pick up that smartphone, reach out to your loved ones, and bring them some moments of joy. They care about you too.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Visualizing What You Want,"Staying indoors 24X7 is a daunting concept. And with no chance of accessing the outside world, except via news, one of your best weapons is visualization. You can connect with nature via your memory and imagination. Close your eyes, or not, and transport yourself to your happy place. Or, try putting up a picture of your favorite scenery on your screen and imagine being there. That should do the trick!",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Moving,"Our body, like a bicycle chain, needs movement to stay active and efficient. Movement does not necessarily translate to vigorous exercise. You can dance around your room or mime the lyrics to your favorite song. You can even do a jig in the patch of sunlight by the window to feel calmer by the moment. If you don’t believe us try moving around the next time you start feeling anxious.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Getting Natural Light,"Natural light is not just great for our Instagram uploads, it also works as an instant mood booster. Staying in can mean having to give up your exposure to sunlight. If you do not have a balcony or terrace, try to stay close to the window in the mid-morning hours. It will increase your vitamin D levels, elevate your mood, and improve your sleep.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Eating Right,"Your food can decide how you feel. If you are bloated or nauseous, you are bound to be in a bad mood throughout the day. Take care of what you eat to maintain good mental health. You can eat a chocolate-chip cookie, but true self care is an apple, not that. Remember that including fibre in your diet leads to a healthy gut, which means a good mood.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Sleeping Right,"A well-rested mind is a healthier mind. When you sleep well, you give your mind and body enough time to re-energize and to get back to their best self. Working from home can be tedious, take this time to adapt to an optimized sleep schedule. This will help you work efficiently, reducing all kinds of stress and leaving more time for relaxation.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
Decluttering,"Do you have a little corner of a room, a study drawer, or your pantry that has a few too many things? Decluttering helps the mind feel calmer and clearer. Studies suggest that this activity can help you let go of all the unwanted emotions you are holding in and aid you to cleanse yourself mentally and emotionally. Take up this chance to expunge negativity and make room for a newer, better, fresher you.",Draft,Health,Gallery,Anxious About Coronavirus? Here're 20 Tips to Stay Calm,"The concepts of mindfulness and meditation have grown in popularity as people have begun to realize their importance in maintaining good health. Staying quarantined, with an uncertain future looming, is difficult and it is easy to understand why our mental health has taken a toll. As tempting as curling up in bed all day sounds, it is necessary to look after ourselves and our loved ones the right way. The first step to this is mindfulness, brought about by meditation and self-affirming steps. This article brings you tips that help in gaining self-awareness and lead to a journey of self-healing."
