post_title,post_content,post_status,tags,category,sub_category,sub_category_description
"Truth: These solutions only disinfect surfaces
","Alcohol or chlorine solutions can be used to disinfect surfaces, but spraying them on your body is no good against a virus that has already entered it and will be affecting the respiratory system. In fact, these are strong chemicals and can harm the mucous membranes as well as your clothes.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: Nasal lavage can prevent the disease
","In recent times, nasal lavage has been gaining a lot of attention as a means of cleaning out microbes from the nasal passages. And the new coronavirus causing a respiratory disease has brought back the idea of bathing your nasal cavity with saline water.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Truth: It works only for cold
","Nasal lavage is the process of passing warm saline water through the nasal passage to clear out congestion, rid it of microbial growth, and maintain hygiene. Though this process proves effective in treating the common cold, it is not known to have a preventive effect against the coronavirus. This is because the new coronavirus causes a respiratory illness and resides mainly in the lungs and not in the nasal passage.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: Garlic can keep corona at bay
","The antimicrobial properties of garlic have led people to believe that chewing on raw garlic can keep them from being infected by the virus.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Truth: Garlic is healthy, but not particularly
","Despite the aptness of garlic being a healthy food choice, there is no evidence that it prevents the new coronavirus disease. While including garlic in your meals can help boost your immunity, raw garlic is not known for keeping COVID-19 away.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: Coronavirus targets the old
","We have been hearing that the coronavirus is dangerous for the old but does not harm the younger generations. This myth has even led the younger folks around the world to believe that they have nothing to worry about.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Truth: The virus is not biased
","Studies show that the virus does not specifically target people in their old age. Although older people are at a higher risk of contracting the disease, so are those who are young but have a lower immunity or suffer from a chronic illness. This means that the younger population is equally susceptible and should not scour the streets unprotected.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: Antibiotics are effective in fighting against the coronavirus
","Antibiotics help us fight several illnesses, so they may also be effective in battling the new coronavirus disease.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Truth: Not really!
","Although antibiotics work against many ailments, they are ineffective in this case as they only work against bacteria. COVID-19 is caused by a virus, and this class of medication does not affect viruses.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: A vaccine is just around the corner
","Rumors about the imminent arrival of a cure or vaccine against the new coronavirus disease have been on the rise. Multiple sources might tell you of a lab or country working on a vaccine that is soon to arrive.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Truth: Developments happen, but they take time
","The World Health Organization (WHO) is working with its partners to devise a vaccine for COVID-19, but there have been no declarations that a medication or vaccine to treat or prevent this disease has been invented. Although a lot of work is going on, the development of a vaccine is a time-consuming process. Currently, there is no known cure or prevention, and the infected people are being treated for the symptoms.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: Masks can prevent transmission
","One of the preliminary precautions against COVID-19 is to use face masks. Everywhere you look, people are equipped with hand sanitizers, gloves, and face masks to fight the disease.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Truth: Not all masks serve the fight
","Face masks have been an important precautionary measure in the fight against the novel coronavirus, but it is important to note that all masks do not work against the virus. Only certain grades of professional healthcare masks are well equipped to provide protection. The disposable surgical masks can reduce the transmission of the virus if used by infected persons, but they aren’t completely preventive as they are not tight-fitting. Also, touching the face under the mask with bare hands that have the virus can result in infection.
",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: Pets can transmit the virus,A single instance of an infected pet owner’s dog testing positive for the coronavirus led to the belief that pets are potential carriers of this virus. It has also resulted in various instances of people abandoning their pets in a bid to stay safe.,Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: Pets are not carriers of the disease,"This myth shook millions around the world but has little to back it up. In Hong Kong, an infected person’s pet dog tested positive, but that has been the only case reported so far. Coronavirus transmits via human-to-human contact, and there has been no evidence of the possibility of animal-to-human transmission. Knowing that pets do not transmit the virus comes as a relief for pet lovers in these trying times.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
"Myth: Packages from China are possibly caked in the virus
",People are afraid of receiving packages from China as they believe that the packages may have the virus breeding on them and may lead to an infection.,Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: The packages you receive are as safe as they were earlier,"This misconception has caught so much wind that people are no longer treating it like a rumor. However, just because the disease originated in the country does not mean it is present on or can be transmitted through everything from China. Scientifically, for a virus to remain in its virulent form, it needs favorable conditions, which is not possible during packaging and shipping.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: Bleach the virus away,"Another baseless myth is that gargling with bleach can protect you from COVID-19. The thought behind this, we can only imagine, is that bleach can help people wash out the virus as it is a strong chemical often used as a disinfectant.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: Do not consume chemicals,"Bleach, albeit a good disinfectant, should be used carefully. It is a harsh chemical and is unsuitable for use on living organisms. It is dangerous if used for gargling and can also prove to be life-threatening in some cases. It is best to follow precautionary measures suggested by healthcare professionals, like washing your hands frequently and practicing social distancing.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: Consuming Chinese food can infect you,"Since the virus originated in China, rumors have it that you will endanger yourself if you consume Chinese food.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: The virus is not cuisine-specific,"Although it was where COVID-19 originated, the virus is transmitted via human-to-human contact and the country and its cuisine have nothing to do with the transmission. The only way you can contact it while consuming Chinese food is through a person around you who is infected and is a carrier. Your favorite Chinese dish is as safe as ever and can’t infect you!",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: Home remedies are effective against the virus,"In these trying times, people have fallen back on home remedies and supplementary medication to prevent or cure infection.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: Ironclad your doors and stay in,"The novel coronavirus has a different structure than the previous viruses known to man, and with the viral infection spreading like wildfire, home remedies have also made it to the list of things people are trying. However, home remedies like vitamin C, essential oils, or sipping water every few minutes are not effective in preventing COVID-19.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: It’s just a fancy flu,The novel coronavirus is being compared to the flu as the symptoms are fairly similar to the ones that arise with an onset of flu.,Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: It ain’t just the flu,"Although the symptoms presented by this disease are fairly similar to those of the flu, the conditions are not the same. Comparing the novel coronavirus to the flu undermines the effects of this disease. It can, like the flu, cause pneumonia, but the mortality rate of this virus is a lot higher than that of the flu.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: The coronavirus infection is a death sentence,"The virus is deadly, and an infection will lead a person to their deathbed.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: Most patients have mild symptoms and recover,"Although the initial cases and the spread of the virus were uncontrolled, the disease hasn’t resulted in death in every case. Around 80% of patients develop mild symptoms, and proper care and treatment can help them recover. Also, social isolation is the key to living healthy in the current scenario, so stay home to stay safe.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Myth: Coronavirus affects people who eat meat,"When the news of the probable origin of this deadly virus from a meat market arose, meat consumption took a hit. A whole lot of the population shunned the idea of eating non-vegetarian food in an attempt to exempt themselves from contracting this disease.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
Truth: Food is not a carrier,"The place where the disease originated has not been responsible for it spreading and infecting others. Man is a social animal, and socializing is what has been transmitting the disease far and wide. There has been no evidence suggesting that the virus spreads through the consumption of meat, and this myth was also debunked by the WHO.",Draft,Health,Gallery,22 Pervasive Coronavirus Myths Busted,"The coronavirus disease that originated in Wuhan, China, at the end of 2019 has quickly become a pandemic, testing the capacity of healthcare systems the world over. With millions now in quarantine, self-isolation, and lockdown, responsible governance and public cooperation are the need of the hour. Social media also has its part to play, the caveat being that people use it responsibly. Misconceptions around the disease abound, adding to the panic and disinformation. Here are some rampant myths and why they are false. Stay informed, stay safe, stay healthy.
"
