post_title,post_content,post_status,tags,category,sub_category,sub_category_description
Some fun while WFH,"Working from home may be comfortable but can be a bit tiresome at times. If you want to add some jazz to your WFH routine, you can follow the WFH hashtags trending all over social media. You can flaunt your WFH PJs or workwear, show off your work desk, or join a dance challenge at your desk as you take a break from work. You can also tag your friends or teammates (only if they’re sporting enough!) and ask them to join in the fun.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Make WFH more fun with these,"Working From Home Fits or trending as @wfhfits on Instagram is a quirky account with lots of positive vibes. Love dressing up or want to show off your comfy WFH PJs? Just dress in your best work from home outfits, take a mirror selfie, and tag them. You will get featured on their fun page. Are you embracing the dormant chef in you? You can post your meals by tagging @wfhmeals. In case you need some inspo and are looking out to cook something fancy and fun while you’re working from home, you can check out @wfhfood. If you have got pets keeping you company, or they’re simply taking a nap on your work desk, you can capture these adorable moments and post these on your walls after tagging @wfh_pets. In case you’re running out of ideas to stay productive, you can scroll through some ideas to set up your WFH desk. For this, check out @wfhsets. After all, a cluttered and messy desk is a work hazard.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Join a dance challenge,"Want to learn a new dance routine? Take up a dance challenge. There are some dance routines that really require you to get moving, while some only need you to sit down and follow a choreographed routine to a peppy song. From pop artists to celebrity choreographers, everyone comes up with a hot new dance challenge every now and then. Join the bandwagon, tag your friends and family, and do something fun together.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Most fun dance challenges to follow,"Dance challenges are perhaps as old as social media. Whether you are planning to do a solo routine or a routine with a friend, group, or family, you can start your own dance challenge. Some of the popular hashtags that you can check out on Instagram are #shuffledance, #dubstepdance, and #ohnananachallenge.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Create something,"There’s nothing more calming and satisfying than quilting, knitting, stitching, macrame, and creating origami. If you’re someone who loves doing these things, you will find tons of videos and challenges with prompts on Instagram. Sometimes an online magazine may start a challenge or it can be a person who starts a prompt and tags friends and passes it on to others.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Create more with these handles on Instagram,"If you are into quilting, Instagram has one of the most interesting challenges going on right. Started by Quilt Maker Mag, it’s called #scavengerhuntquilt. If you have some scraps of clothes or quilting material lying about in your house, you can take part in these challenges. Also, Instagram has an entire section dedicated to DIY. You can pick anything you like from pottery to carpentry and start creating!",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Join a unique reading challenge,"If you love reading or want to get into the habit of reading, you can take a look at all the challenges that are trending on Instagram. After all, a book lets you travel without moving your feet. And that’s the best way to while your time if you’re holed up at home. What’s more, Instagram has some awesome book clubs. You can pick a book based on a prompt or suggestion, read it, post your thoughts on your feed, and then discuss your feedback with fellow bibliophiles.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Awesome book clubs to join,"One of the most popular reading challenges on Instagram is the #readingwomenchallenge. It has been started by the folks at The Reading Women (you can find their page on Instagram). The challenge has listed out books written by women across genres and geographical regions. Another awesome book club to follow on Instagram is Reese’s Book Club started by the Hollywood actress Reese Witherspoon. Emma Watson also started one of the very first book clubs on Instagram called Our Shared Shelf. She makes regular bimonthly announcements. If you follow the hashtag #oursharedshelf, you will find lots of interesting recommendations from her.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Sweat it out with workouts,"In the beginning everything seems like fun when you are staying in for a long period. It’s only a week or two later that boredom and lethargy start to set in. Not being able to go out can also make us quite cranky. Sitting at home for weeks on end is not healthy, physically and mentally. Why not join fun workout sessions while you are scrolling through social media? Instagram has tons of workout sessions that you can try out.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
Most fun workout handles,"On Instagram, you will find loads of fun workout challenges. From #splitchallenge to #plankchallenge, there’s everything for everyone. It doesn’t matter if you’re a pro or just starting out. If you are into yoga, you can check out #yogainspiration and #yogaeverydamnday on Instagram. All you have to do is pick out a challenge, do it, and post it on your feed. Also, don’t forget to nominate your friends for the challenge.",Draft,Technology,Gallery,Best ways to use your time on social media while staying in,"Stuck at home for a long period and running out of things to keep yourself sane and productive? Don’t worry. There is absolutely nothing wrong with being one of the million people who while their time on Instagram and Twitter. In addition to being connected with the outside world when you’re home for days on end, there is no dearth of things to do on these platforms to keep yourself occupied. Right from making illustrations to watching movies with other folks on an online film club, you can do all this and more. Excited already? Check out some of the best ways you can use your time on social media."
