post_title,post_content,post_status,tags,category,sub_category,sub_category_description
<i>Breaking Bad</i>,"For those living under a rock, <i>Breaking Bad</i> is one of the most acclaimed TV shows of all time, and now’s the perfect time to watch it. Bryan Cranston gives one of the best performances in TV show history as a high-school teacher who becomes a shrewd meth lord. Badass dialogues, brilliant plot, and shocking twists, this show has it all. It also was one of the first shows to be termed as part of the “slow burn” genre.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Better Call Saul</i>,"Now, once you’re done watching <i>Breaking Bad</i>, there’s no need to just stop there. You can keep going and explore the origins of Saul Goodman, the humorous lawyer with tacky ads on benches. You can even watch <i>Better Call Saul</i> first because it doesn’t really need you to watch the former. Starring Bob Odenkirk as Jimmy McGill, this spin-off follows the life of dives deep into the story of a lawyer with a damaged moral compass who later takes the name Saul Goodman. ",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Skins</i>,"Starring Nicholas Hoult from <i>Mad Max: Fury Road</i> and the recent <i>X-Men</i> movies, <i>Skins</i> is the a throwback for those who miss being young, wild, and free. <i>Skins</i> started in 2007 as a series that focused on showing teenagers living on their own terms, which then evolved along with the characters. The show is mostly about raging hormones, parties, and awkwardness, and casts a bunch of young actors who went on to become big celebrities.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>You</i>,"After the release of its second season last year, <i>You</i> became a widely discussed show on social media. It was originally launched in 2018 on Lifetime but didn’t receive as much recognition until it landed on Netflix. The show stars Penn Badgley as Joe Golberg, a stalker who obsesses over women he’s attracted to. Get ready for thrilling twists and turns through the eyes of this creepy character.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Sense8</i>,"Created by the Oscar-winning directors and writers of <i>Matrix</i> trilogy, <i>Sense8</i> is one of the most popular sci-fi shows of recent times. It follows eight people from completely different cultures and premises around the globe who are suddenly linked kinetically as well as share each other's love, pain, and fear. Although it’s two seasons long, binging on this sci-fi series will make your mind go absolutely bonkers.  ",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Conversations with a Killer: The Ted Bundy Tapes</i>,Watching the docuseries about a man whose psychopathic brutality traumatized the whole of America in the 70s will give you a good idea of what terror looks like. Director Joe Berlinger pieces together this nefarious serial killer’s archival footage and audio recordings while he was on death row. Bundy’s confessions to his barbaric crimes on tapes are simply inconceivable to any normal human being.,Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Mindhunter</i>,"With <i>Seven</i> and <i>Fight Club</i> director David Fincher, you can expect <i>Mindhunter</i> to be of at least equal caliber. The first season shows the inception of the FBI’s Behavioral Science Unit and interviews with real serial killers based on actual conversations. This show is a strange and terrifying look into the dark deeds humans are capable of. The one of the biggest examples is the killings by the one mentioned above.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Tom Clancy’s Jack Ryan</i>,"No more Jim Halpert from <i>The Office</i>! In Tom Clancy’s <i>Jack Ryan</i>, John Krasinski plays the role of a CIA analyst thrown for the first time into a dangerous field assignment, where he uncovers secrets that can cause total destruction. With two seasons, the show has received an outstanding response from viewers around the world, and the third season is on its way. This show has thrilling action sequences and classic Clancy situations.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Russian Doll</i>,"Nadia (played by Natasha Lyonne) has two main problems: she keeps dying and she keeps coming back right at the same place. The show opens with her birthday party organized by her friends, and she dies that night only to find herself back at the party again. As the show goes on, Nadia struggles to figure out what exactly happened to her on that night and what comes next.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
<i>Fleabag</i>,"This comedy recently bagged an unbelievable number of awards at big events like the Golden Globes, Baftas, and Emmys. <i>Fleabag<i> stars Phoebe Waller-Bridge as the titular dry-witted woman who faces the pitfalls of dating while trying to cope with family issues and her own business. After the introduction of Andrew Scott’s “Hot Priest” character in the second season, the show has a much bigger fan base.",Draft,Entertainment,Gallery,Social Distancing is Your Best Excuse to Binge-watch These Amazing Shows,"Since the best thing for everyone right now is to stay at home, this is the time to immerse yourself into the world of binging shows. Popular streaming sites like Netflix and Prime Video have a stocked up library waiting just for your click. Now, we know it’s not easy to filter out the right ones, so we’ve made your task a lot easier by giving you our recommendations. This must-watch list includes many famous ones and a few hidden gems. So, don’t miss out on these shows while quarantined. Happy binging!"
